filname,t_start,t_end,video_duration,class_index
v_ciS5DtShxA8,10.669305772230887,221.49478783151326,273.3666666666667,189
v_j3h8Di7V3nk,0.01,54.218594104308394,54.166666666666664,189
v_W5cGKWhOTOU,2.5333291731669267,23.53885023400936,67.6,189
v_W5cGKWhOTOU,31.24439313572543,54.888798751950084,67.6,189
v_wV2c3sdctbs,5.29111856474259,33.655329173166926,50.63333333333333,189
v_i1s-HuRTr5k,0.01,156.22066599063962,165.2,189
v_Y82dz6aTwJ0,0.009999999999999998,36.966,36.96666666666667,189
v_6rMF2jWbeUQ,13.909404876875348,106.0851625684075,133.0,189
v_sax2PjbeLdk,1.9461060842433695,5.2256552262090485,23.0,189
v_YYUm4o1aDmY,62.63236821717766,184.62526452078492,299.5,189
v_RisNywzGXt8,10.005617784711387,62.41127925117004,63.46666666666667,189
v_iTc3UCWgUF0,6.140135725429017,19.20425429017161,83.73333333333333,189
v_vPh9o_BuJaU,3.176054602184088,9.44232449297972,18.333333333333332,189
v_zcvbHJ1BZ9s,1.8159360374414977,14.52748829953198,77.56666666666666,189
v_rlH9RkelqHk,2.1644907815912635,13.436709007800312,17.933333333333334,189
v_9riZioI46sM,7.4185038258673215,113.22049886621315,113.13333333333334,189
v_2DTwoKZsLMo,7.7858753860358485,30.50531503709128,163.53333333333333,189
v_2DTwoKZsLMo,82.07078410062402,86.41045231123245,163.53333333333333,189
v_maXU1lGguxs,10.39562183,59.04174628,85.06666666666666,12
v_9rW35YTKYq8,18.85511031869846,84.29343436594607,236.83333333333334,12
v_9rW35YTKYq8,89.46934700245153,214.06095729173168,236.83333333333334,12
v_9lX18LyTuAQ,104.6156331868751,143.61401636444518,205.1,12
v_9lX18LyTuAQ,162.79354907472558,177.1781986074359,205.1,12
v_FeXBmKYV8HY,31.600446177847108,47.651466458658355,160.7,12
v_FeXBmKYV8HY,69.47082215288611,72.22959126365055,160.7,12
v_FeXBmKYV8HY,88.28061154446178,98.56329641185648,160.7,12
v_FeXBmKYV8HY,111.6047503900156,129.41135101404058,160.7,12
v_FeXBmKYV8HY,140.44642745709828,146.7163572542902,160.7,12
v_XHQLkc06XIc,20.981927756021804,137.12133068724108,189.3,12
v_kzeKQBi6Rhg,23.911078230000005,70.76414475,186.6,12
v_kzeKQBi6Rhg,79.28016291,123.45739851634882,186.6,12
v_B2HIj_QWaG0,0.0,105.90038048049921,108.73333333333333,12
v_6Bm-_hI5A9A,4.8283740329205,162.8235021101524,171.86666666666667,12
v_96kej9yK8To,0.0,119.56369345865835,129.16666666666666,12
v_5OhIRnEFMyw,68.70973478939158,89.06817472698908,217.46666666666667,12
v_5OhIRnEFMyw,101.62254602184088,124.69544461778472,217.46666666666667,12
v_5OhIRnEFMyw,140.6428892355694,202.05751638065524,217.46666666666667,12
v__4CLYKFzmoY,0.0,231.7815873015873,231.73333333333332,12
v_W4XaqnwD6gU,31.27397009,155.58084971000005,186.4,12
v_FYv-2ehoGWo,13.678545639784774,118.68149878315133,128.8,12
v_rYXmAD8u7N8,126.51448346957878,173.26983605616226,195.83333333333334,12
v_rYXmAD8u7N8,86.48212275819033,103.28960244617784,195.83333333333334,12
v_SEebwJMNMQs,27.054797059282368,232.7453784301032,237.4,12
v_8ao9LZLn0Hs,0.01,138.36721088435374,138.26666666666668,12
v_FrvK75jGdjE,0.2,136.18149801248052,140.2,12
v_K-eZfCs8yOc,6.686745945397815,131.60085105304208,182.36666666666667,12
v_dsVvnFkGAn0,26.61037926142896,65.23418217000788,82.73333333333333,12
v_Q8EoKJNm4mc,4.366089372826613,16.956672643057722,65.03333333333333,12
v_Q8EoKJNm4mc,50.159259195631826,63.460601209048356,65.03333333333333,12
v_1o-Fx2dGfpc,28.21257028393136,54.35784015912636,77.8,12
v_1o-Fx2dGfpc,59.34368232137285,71.13945524180969,77.8,12
v_Vp63nbOfxgs,9.60127403120125,138.20781302808115,161.96666666666667,12
v__0sDAdyMtnk,7.28723854602184,17.528762989079564,126.2,12
v__0sDAdyMtnk,21.07390606552262,24.816001535101403,126.2,12
v__0sDAdyMtnk,28.164192218408733,59.87352751326053,126.2,12
v__0sDAdyMtnk,79.17486204056159,82.52305272386896,126.2,12
v__0sDAdyMtnk,90.5981008424337,122.5043885304212,126.2,12
v_yjd9UOJdes8,22.26666864769829,109.4138028378278,122.93333333333334,12
v_XsqslHC79FQ,0.0,233.9653428393136,238.0,12
v_Lou-YFz3kb0,40.8033649237126,135.1611447176287,148.53333333333333,12
v_3Vj0GcB_qh4,6.185708979379583,26.27922661,66.03333333333333,12
v_U2aNQHCnVfI,80.5231656,156.08992155850234,171.56666666666666,12
v_vB00ah6E5E4,0.3828575546021841,37.755645,37.63333333333333,12
v_Pr3iVnKpv0c,0.9537871654433728,81.60840665142469,84.13333333333334,12
v_KYl67H9-4TA,6.232449297971918,206.40405616224652,235.3,12
v_t9UsqWspqZM,1.5813276169797714,79.66376686931622,82.66666666666667,12
v_WDvsx_q2h-4,27.155066806753897,98.42279488186328,146.83333333333334,12
v_WDvsx_q2h-4,103.00592852013399,128.4423192449298,146.83333333333334,12
v_GqWH2IYPw6U,4.27345786,92.24000976911077,97.4,12
v_UFfi0gxL6_Y,16.81349200320292,154.02586271138844,158.9,12
v_4EQYvkfMUWw,15.748480060842436,55.87726015756631,58.86666666666667,12
v_0bjHe_5nACw,21.20333212948518,24.315747854914196,124.6,12
v_0bjHe_5nACw,28.011741528861155,29.957001357254292,124.6,12
v_0bjHe_5nACw,81.50638680967239,86.75858834633385,124.6,12
v_0bjHe_5nACw,102.70971893915757,108.74002440717628,124.6,12
v_xijxN7XB4d8,5.677126868954757,179.65359543369735,234.76666666666668,12
v_EE2nFMHRacg,15.322996418096723,122.15833255538223,136.33333333333334,12
v_BKrUkWSo4Ig,10.135969469578784,197.65140465678627,216.5,12
v_J3NhT51f0To,95.8183773697348,193.143333,193.13333333333333,12
v_feUoPtDWe1Y,27.809964898595947,33.41507410296412,92.16666666666667,12
v_4A49mkP6HsM,26.90727185413947,115.38886244565428,128.96666666666667,12
v_uj0UBMgR2gk,18.624867606949177,30.927532121684862,108.96666666666667,12
v_uj0UBMgR2gk,40.496271341653674,63.22202698907956,108.96666666666667,12
v_uj0UBMgR2gk,86.8021343525741,95.51652185647427,108.96666666666667,12
v_Z47Ig2AqKfg,4.346949388179609,5.9770554087469625,87.03333333333333,12
v_Z47Ig2AqKfg,8.558056516380653,21.463062374414974,87.03333333333333,12
v_Z47Ig2AqKfg,32.05875139469578,34.63975256630265,87.03333333333333,12
v_Z47Ig2AqKfg,44.55623075195008,75.39240264430576,87.03333333333333,12
v_QEaQzeB94N4,3.056171532575589,105.2196187051482,111.83333333333333,12
v_fwqDDFkOaCc,8.390580978159129,81.87172954446177,162.9,12
v_fwqDDFkOaCc,87.21119016692668,98.65289150078004,162.9,12
v_fwqDDFkOaCc,102.21253191575664,153.57305790327612,162.9,12
v_5kdiJ2cC5_w,7.608361934477379,106.22967315,221.66666666666666,12
v_5kdiJ2cC5_w,124.56563114,199.54658346333855,221.66666666666666,12
v_2Q0WGQbJbso,9.098107100624027,74.68446158424338,128.16666666666666,12
v_wHRHS7_4J_s,10.286667864274571,61.876656950078,66.93333333333334,12
v_YoXZfvf5Teg,94.288496099844,145.48913260530418,231.0,12
v_YoXZfvf5Teg,204.26169422776908,209.30964430577225,231.0,12
v_Q3cc0HlO7so,48.42405072,113.51634624000002,143.46666666666667,12
v_MNpV9WvVPSA,30.920087363494538,71.03792199687987,77.46666666666667,12
v_wAt_OsQe-qM,32.26555538221529,75.35309828393136,128.4,12
v_wAt_OsQe-qM,90.38363650546025,120.24430577223092,128.4,12
v_XDFJFhaG_p0,107.3715464428101,176.1011348845554,189.0,12
v_Bri_myFFu4A,23.850701728549147,59.93516856786272,65.8,12
v_hYgheCsbtco,0.0,48.065282,48.0,12
v_nvFtFFJXxB0,14.214009600000002,169.22498148829956,181.33333333333334,12
v_4E8rMLHIpag,75.00646689999998,85.9459812,125.33333333333333,12
v_ZEgmWaMa9PU,21.840667607656684,91.65919520590349,229.43333333333334,195
v_b8S0HFHh_p0,20.15445543,139.70003615288613,187.33333333333334,195
v_FGtoyNOi6gg,13.617072530520268,22.96855607557636,105.1,195
v_FGtoyNOi6gg,50.858945595919074,56.10890127033653,105.1,195
v_FGtoyNOi6gg,62.671345503900156,85.3117792199688,105.1,195
v_FGtoyNOi6gg,99.58509612792513,101.38976838065523,105.1,195
v_pULb9WvZwU4,79.2655694227769,113.36819812792513,118.16666666666667,195
v_DAd-joUpMIk,10.1855286,79.3345457550702,100.4,195
v_6EKVtCJ2nrs,21.670030899999997,51.3416001,62.0,195
v_6EKVtCJ2nrs,4.6673053000000015,16.9418774,62.0,195
v_STaS53CNlZI,39.73199167966718,71.11450684694054,184.43333333333334,195
v_STaS53CNlZI,76.29694054428843,178.2181365921304,184.43333333333334,195
v_Hev5Vj0Jjuk,92.43854549828251,133.4936536944471,165.4,195
v_4QqoWbK2ELc,22.376583463338534,69.2407488299532,90.2,195
v_cxFt88Cs-fs,150.5231200750182,179.26193967066365,182.86666666666667,195
v_WwcbpTANbeU,9.91358921,64.0876922,77.73333333333333,195
v_f4mDKdD0z3U,58.97019796879874,73.99931969734789,81.56666666666666,195
v_jHbf_E8aY1k,43.78558907488299,73.9294368299532,140.96666666666667,195
v_jHbf_E8aY1k,76.12971768798752,78.77005471762871,140.96666666666667,195
v_SthTqCtPg7s,76.43957655449077,158.29080454646757,216.73333333333332,195
v_SthTqCtPg7s,173.17284463026525,190.7607116630265,216.73333333333332,195
v_S2VKbwm0uE8,94.98976989079563,118.60304602184088,137.5,195
v_i0jy3fjw8xQ,126.13318408736349,168.0863042121685,206.7,195
v_JkxO6IhuhOs,98.87643527509807,136.6056011700468,166.73333333333332,195
v_p1pkFRHG7UY,8.19451248049922,18.77338143525741,35.03333333333333,195
v_M8aDrPK7D94,14.535678354084265,44.17866268118707,82.33333333333333,195
v_jzDXtd0__DM,144.23991311761316,152.40975194654044,180.5,195
v_IZdVPuT8Hfs,52.15545886427456,56.24608308892356,93.46666666666667,195
v_IZdVPuT8Hfs,78.4523288798752,91.16248272074884,93.46666666666667,195
v_U7MAQwyFeDQ,65.40456274033275,73.87952016584066,236.13333333333333,195
v_U7MAQwyFeDQ,77.19580785408287,95.61962834431743,236.13333333333333,195
v_U7MAQwyFeDQ,107.04239704826288,121.41297703064585,236.13333333333333,195
v_U7MAQwyFeDQ,134.67812778361474,142.78460879931797,236.13333333333333,195
v_U7MAQwyFeDQ,192.89739915678624,205.79407340795632,236.13333333333333,195
v_JNFUZz1bqmg,126.65601945302302,169.26303782355376,213.33333333333334,195
v_fm6UhMKF8DU,24.6771964399376,52.85194828081124,62.233333333333334,195
v_Yh9eGll8fYQ,6.635001560062403,53.25461778471138,55.96666666666667,195
v_tSR4Pj_muN0,17.595762470417412,45.629690930759566,47.833333333333336,195
v_7n9It_jjaBg,16.91156386901832,49.44091066029558,50.0,195
v_VZ2CPdIPa30,133.93342217784712,230.78312799999998,230.66666666666666,195
v_lAZIxuxjogI,100.22779950093604,145.5863656984399,156.16666666666666,195
v_b_DY76Y6ekg,113.49267720748828,210.25666666666663,210.2,195
v_ZQU0p5OKC04,12.669581443057725,18.52755312,22.0,195
v_BOqca4eckEs,5.238327517940717,20.82554598595944,81.8,195
v_lvAXZEUE0m8,74.60468564742591,111.50519266770672,152.53333333333333,195
v_yFOZHa2pn1g,105.8869675,157.18488010140405,178.26666666666668,195
v_yFOZHa2pn1g,8.2730325,99.59679128549143,178.26666666666668,195
v_fgFU8vdsA8k,70.36450444140215,142.5330612244898,142.6,195
v_0VHUSC4YFT4,64.51698803463339,79.49896642761311,86.43333333333334,195
v_YxUNzzrgJnI,29.523801599683036,150.51866611856477,168.9,195
v_kkXSGwesZ0U,116.38496875663027,151.9377257831513,214.76666666666668,195
v_mZ6iJfRokTw,45.712157160686424,118.52066087363492,132.5,195
v_KBxE7NIOkf8,33.724397035881445,56.27725975039002,67.06666666666666,195
v_uLXSOqRSa4A,24.05380113980069,144.88360315999995,226.66666666666666,195
v_U8m-9nmAfGU,49.92366177223089,84.12791983775351,93.23333333333333,195
v_3l7quTy4c2s,21.752100777908673,26.918224712661978,173.93333333333334,56
v_3l7quTy4c2s,35.347163764101595,69.60672248930774,173.93333333333334,56
v_3l7quTy4c2s,87.00840237129484,95.70924260842432,173.93333333333334,56
v_3l7quTy4c2s,99.78776146957878,102.77867530109205,173.93333333333334,56
v_3l7quTy4c2s,104.41008284555382,121.81176331981277,173.93333333333334,56
v_3l7quTy4c2s,122.08366457722308,127.2497884680187,173.93333333333334,56
v_3l7quTy4c2s,129.9688010421217,154.71181546645866,173.93333333333334,56
v_Ch_qHjUtOpE,0.0,16.62467344,22.0,56
v_YAbfhT3fhac,4.503278691107644,30.236299783151328,74.96666666666667,56
v_YAbfhT3fhac,33.745348113884546,74.77666599999998,74.96666666666667,56
v_yCAsVc5Tb_0,9.920391925881118,155.4194723447738,163.0,56
v_0UR4hXxt68E,12.321355591638632,200.3841504430577,207.8,56
v_DbF6oI705UA,10.844766609712007,14.084112480145464,90.16666666666667,56
v_DbF6oI705UA,16.760093851373107,20.562804221012374,90.16666666666667,56
v_DbF6oI705UA,38.02710369639276,41.68897294123058,90.16666666666667,56
v_DbF6oI705UA,44.224113187656755,59.857478040618226,90.16666666666667,56
v_DbF6oI705UA,63.378506160654595,82.11037575924807,90.16666666666667,56
v_RcDEaYPwI6I,32.63978315132605,39.431876755070206,120.86666666666666,56
v_RcDEaYPwI6I,61.12884243369735,117.1636146645866,120.86666666666666,56
v_jDlF26-Uu2I,19.48544773790952,68.9582792152886,75.23333333333333,56
v_EVSuDXeNUYQ,14.31292941513579,165.12879556318254,169.8,56
v_NAl-SP-92dI,3.75851926,206.0951385070203,229.53333333333333,56
v_7OZHg_OOfxw,13.373024960998439,29.74815756630265,174.86666666666667,56
v_7OZHg_OOfxw,27.837725429017162,29.475238689547588,174.86666666666667,56
v_7OZHg_OOfxw,147.3761934477379,174.94099999999997,174.86666666666667,56
v_oXPgInpuHDA,0.0,82.54696145124717,82.5,56
v_14X-i7vqXWU,84.60762008,201.05641263650543,211.0,56
v_qHU7T2LBToI,21.328889235569424,235.00545865834636,235.66666666666666,56
v_yfPa5IKWTvU,23.202896265210608,209.1776254212169,225.26666666666668,56
v_KHxBqZmSaJU,8.428051549272855,12.889961193005545,158.83333333333334,56
v_KHxBqZmSaJU,15.864567622160669,26.52357399329987,158.83333333333334,56
v_KHxBqZmSaJU,37.67834784399376,56.021754031201255,158.83333333333334,56
v_KHxBqZmSaJU,67.42441193135726,73.62150861622466,158.83333333333334,56
v_KHxBqZmSaJU,90.72549546645868,97.17047601872076,158.83333333333334,56
v_KHxBqZmSaJU,119.48002408424335,128.15595944305772,158.83333333333334,56
v_KHxBqZmSaJU,130.88268198439943,137.82343027145086,158.83333333333334,56
v_KHxBqZmSaJU,152.20069458034322,158.69355900000005,158.83333333333334,56
v_aWKZSqbOi2Q,5.814914176287052,104.28155775999998,191.13333333333333,56
v_aWKZSqbOi2Q,110.78157007644306,188.3137590936037,191.13333333333333,56
v_bFgXdHQnTtQ,4.894267212865387,164.60193397815908,165.03333333333333,56
v_2qcdjyT7nDY,7.788167999999999,201.20485149687988,225.66666666666666,56
v_iPiP-7UwAa4,11.161860374414976,221.2883112324493,226.96666666666667,56
v_opAcl-kukdU,0.01,7.270055504260987,179.13333333333333,56
v_opAcl-kukdU,13.701258450338011,168.6093623775351,179.13333333333333,56
v_ECjumI_otNw,11.519447737909514,158.0364602184087,160.46666666666667,56
v_SXZjg8ap1Uk,17.18549043049322,177.81183622488575,186.06666666666666,56
v_CQvmcZSfyhI,0.01,7.947698894695788,199.73333333333332,56
v_CQvmcZSfyhI,32.258307278471136,196.19907663572545,199.73333333333332,56
v_ScWdvpS6epQ,7.4442515768657955,149.11766439909297,149.03333333333333,56
v_IC61TQ-sd8o,0.7462596645865835,156.21702312012482,158.83333333333334,56
v_4qstg-tiRvQ,0.01,23.661132000000002,23.6,56
v_1fF1OQtpctg,7.6667862714508574,191.3363182527301,213.6,56
v_ujWG6rjlN3s,4.673839825273012,18.549301806552265,46.7,56
v_ujWG6rjlN3s,20.594106730109207,26.07126277535101,46.7,56
v_ujWG6rjlN3s,27.45880897347893,35.41894242589704,46.7,56
v_rNQbSptv1cM,20.466553822152886,27.024897035881434,72.43333333333334,56
v_O4P07fipvIA,0.0,200.20084867394695,219.73333333333332,56
v_MduMjuxuIac,1.2033771398129605,177.5109013873105,180.73333333333332,56
v_Vjsd6Ec6eKA,6.198221528861155,123.01085803432136,152.8,56
v_B3YfGd4Wt24,6.001688121946647,10.423984632854703,101.13333333333334,56
v_B3YfGd4Wt24,48.32938329778089,99.65961065653514,101.13333333333334,56
v_IhuwmiSPx0w,10.025015600624023,183.02814196567863,183.56666666666666,56
v_6LrY7uMj8Kg,4.0919968,144.58901555148202,155.86666666666667,56
v_1zyyumIi0iQ,22.27057956318253,99.04070748829956,232.1,56
v_Kz6I9Zx5E_0,3.8762527301092047,7.752505460218409,177.46666666666667,56
v_Kz6I9Zx5E_0,41.25440405616225,175.53887363494542,177.46666666666667,56
v_50MmJszF2XM,23.377379095163807,58.67722152886115,149.86666666666667,56
v_50MmJszF2XM,79.71686271450857,145.40729797191887,149.86666666666667,56
v_w8LDUu66JWI,13.495319691107644,16.99410627769111,160.1,56
v_w8LDUu66JWI,123.20727051326055,125.45649046177849,160.1,56
v_xqYII12ta4E,2.8876784461778477,153.28759751794072,154.1,56
v_AtUAYnNTniM,2.533184750780031,70.19736409383775,72.1,56
v_II0BlR0BriI,70.51880703999998,116.79382802,147.13333333333333,56
v_EjRE-fbECtg,7.060740900000001,42.3660615,80.7,56
v_EjRE-fbECtg,49.82113080000001,74.03815851482058,80.7,56
v_iaqFvTpoceI,29.491189650546023,186.0681243931357,194.83333333333334,56
v_d0h_l9bE1o0,10.13491249854076,19.594164163845466,216.46666666666667,56
v_d0h_l9bE1o0,51.01239290932181,53.03937540902997,216.46666666666667,56
v_d0h_l9bE1o0,163.50992164312424,172.6313428918109,216.46666666666667,56
v_Eh0OoXQDLVc,16.87957659,102.2167511700468,111.5,56
v_1AZxtWKkRlo,3.3156448143525745,182.0590425335413,193.2,56
v_cXRWQa9tQLw,4.381072940876819,156.014875,155.96666666666667,56
v_3Edxa-t4MxA,30.661242743587287,158.29884353741497,158.43333333333334,56
v_3Edxa-t4MxA,19.039642486739467,24.974076508580346,158.43333333333334,56
v_fZ_CmvF-_No,3.878092043681747,221.05124648985958,225.96666666666667,56
v_vPhAXENSjiw,18.109059752866308,119.6491447957238,207.16666666666666,56
v_BSl22Hx2WGM,13.131022967238689,163.679728149766,195.66666666666666,56
v_4-Xe_9Ywvd8,18.067280078958262,104.52256104938076,171.46666666666667,56
v_DEmArEKL8gc,42.1864448,148.4084224,194.1,56
v_DEmArEKL8gc,6.908825599999999,31.942860800000002,194.1,56
v_bR62246z9qA,18.388578783151324,168.92558814352574,199.73333333333332,56
v_NwfosNrFnwk,2.389074044594437,41.01243776553785,127.53333333333333,155
v_NwfosNrFnwk,63.70864118918499,116.26827017026258,127.53333333333333,155
v_ki2kGFwczMg,2.737672425897036,68.98934513260531,70.06666666666666,155
v_6aHGUTy1iho,8.874531981279251,38.243486739469574,81.83333333333333,155
v_6aHGUTy1iho,39.09582473,74.50776131045241,81.83333333333333,155
v_GU_8hjy79VQ,3.620139182527301,13.801780633385336,24.133333333333333,155
v_GU_8hjy79VQ,21.60770574570983,23.342355770670824,24.133333333333333,155
v_JguB9cLEXGY,3.8926931771148396,81.35728588455541,83.06666666666666,155
v_svZ7DPi7rLI,10.5486654,45.28620504,53.8,155
v_sqEsAtdFfrg,3.883826053042122,14.161027301092044,76.56666666666666,155
v_sqEsAtdFfrg,33.75941107644306,42.84158892355694,76.56666666666666,155
v_sqEsAtdFfrg,52.16277145085803,63.51549375975039,76.56666666666666,155
v_-fjUWhSM6Hc,157.40636940000002,169.52826869999998,198.06666666666666,155
v_-fjUWhSM6Hc,31.27560975,148.40509634999995,198.06666666666666,155
v_Lv6ypQZWIEg,5.890845553822152,7.731734789391576,118.0,155
v_Lv6ypQZWIEg,53.38578783151326,61.680241809672395,118.0,155
v_Lv6ypQZWIEg,73.27980967238689,83.95877691107644,118.0,155
v_Lv6ypQZWIEg,96.29482527301091,110.47207488299532,118.0,155
v_xE9anOqq2XQ,7.42390128802431,12.692476395654463,153.36666666666667,155
v_xE9anOqq2XQ,26.10339485144032,28.977163091965856,153.36666666666667,155
v_xE9anOqq2XQ,65.37822739469578,68.01251494539781,153.36666666666667,155
v_xE9anOqq2XQ,83.81824024960997,87.88941191887676,153.36666666666667,155
v_xE9anOqq2XQ,105.85046340093605,108.7242316380655,153.36666666666667,155
v_xE9anOqq2XQ,125.24839900156005,127.88268655226207,153.36666666666667,155
v_0xxl3iG3VKY,0.657904422299341,6.140441274793849,46.766666666666666,155
v_0xxl3iG3VKY,19.15232873804748,34.06482897683254,46.766666666666666,155
v_4uitkT3dDIM,7.567386834009361,127.4184325087289,131.03333333333333,155
v_a6lCnOqNaMY,0.7091419656786272,32.4432449297972,37.8,155
v_HxJnPUqF9i8,10.477378315132606,14.253010140405614,120.96666666666667,155
v_HxJnPUqF9i8,39.172180187207495,55.02983385335413,120.96666666666667,155
v_HxJnPUqF9i8,82.02560140405619,87.6890491419657,120.96666666666667,155
v_HxJnPUqF9i8,114.87424380655227,115.62872464898595,120.96666666666667,155
v_7GSCDxBSFsw,1.9684363783151329,35.47045160140406,49.4,155
v_APCbvR0SBl0,0.0,31.67876723400936,33.333333333333336,155
v_aEUbl9oT_0s,0.0,3.2649141965678634,209.26666666666668,155
v_aEUbl9oT_0s,55.83003276131046,209.301,209.26666666666668,155
v_YAm1JXAtqh4,0.3579414976599064,19.30778549141965,27.0,155
v_eEfvYiuGULM,5.8630624024961016,161.87150546021843,163.33333333333334,155
v_YbEX3klOS3Q,6.49957636657905,18.09161381891839,68.8,155
v_YbEX3klOS3Q,23.034570616426183,30.663916977796895,68.8,155
v_YbEX3klOS3Q,32.59811746377821,40.012552660039894,68.8,155
v_YbEX3klOS3Q,53.01467814913646,61.933491501161384,68.8,155
v_MVVhOW7t3u0,24.35914509578783,33.656943904967086,34.8,155
v_EpLRCz5dwb0,3.2576287051482056,26.88165366614665,31.8,155
v_xcSWHI3K0KA,0.01,43.009820592823715,44.36666666666667,155
v_opxLlaEPxqw,0.0,88.89155538221529,116.93333333333334,155
v_rmGvgGOkqyk,3.6888112324492974,8.760926677067081,49.233333333333334,155
v_rmGvgGOkqyk,25.28372698907957,33.19930109204368,49.233333333333334,155
v_IGXq7a7Jl7s,26.06108190327613,27.833944617784713,227.23333333333332,155
v_IGXq7a7Jl7s,33.15253276131045,39.53483853354135,227.23333333333332,155
v_IGXq7a7Jl7s,42.37141887675507,46.62628939157566,227.23333333333332,155
v_IGXq7a7Jl7s,52.654022620904826,71.8009399375975,227.23333333333332,155
v_IGXq7a7Jl7s,77.82867316692669,87.75670436817472,227.23333333333332,155
v_IGXq7a7Jl7s,110.09477457098284,128.8871193447738,227.23333333333332,155
v_IGXq7a7Jl7s,160.79864820592826,172.1449695787831,227.23333333333332,155
v_tD-wp39rjnE,1.7644552433697347,29.943068831513262,33.766666666666666,155
v_sO7ZGxFwbm8,13.856190971448386,21.51355966619617,233.66666666666666,155
v_sO7ZGxFwbm8,35.369750637644565,39.016116682762544,233.66666666666666,155
v_sO7ZGxFwbm8,64.54067899858852,68.91631825273011,233.66666666666666,155
v_sO7ZGxFwbm8,72.56268429784811,77.66759626521063,233.66666666666666,155
v_sO7ZGxFwbm8,87.87742112636505,102.09824861154448,233.66666666666666,155
v_sO7ZGxFwbm8,112.30807347269892,210.7599560624025,233.66666666666666,155
v_4Gs7Xyn16QI,9.552059034742342,13.509340634849885,87.26666666666667,155
v_4Gs7Xyn16QI,37.52594620791635,42.71134911700467,87.26666666666667,155
v_4Gs7Xyn16QI,56.220689572542895,60.177971120124816,87.26666666666667,155
v_4Gs7Xyn16QI,70.13940398127924,74.09668552886114,87.26666666666667,155
v_xlOc6r6E08w,1.1334670202808113,40.80481273010921,48.333333333333336,155
v_vPZf3F3bNAA,7.438870514820592,48.059018720748824,62.733333333333334,155
v_V6lFpCjRKC8,16.082049921996873,62.77510452418097,64.16666666666667,155
v_xmGucghu2FI,9.468814953958704,187.23817957344144,195.73333333333332,155
v_iPk4GeFFcTQ,5.601719251170047,21.797994477379092,78.03333333333333,155
v_F4GwrEQUvDc,27.521230212948517,34.2306949149766,79.56666666666666,155
v_F4GwrEQUvDc,4.162353102184087,13.853802116224651,79.56666666666666,155
v_F4GwrEQUvDc,41.561406348673955,67.65376907878316,79.56666666666666,155
v_00S8I27qDU4,3.5059282371294853,18.815148205928235,37.266666666666666,155
v_8LTh7r2U8Fw,28.8998751950078,148.4180031201248,157.0,155
v_QT2l100KJe0,6.580556580343214,16.13297742277691,33.96666666666667,155
v_a-6lVnhqU4w,12.3342772,15.97166675,127.26666666666667,155
v_a-6lVnhqU4w,27.66936895,100.22364115,127.26666666666667,155
v_GKK32IWDlSE,0.0,20.235881297971922,98.26666666666667,155
v_GKK32IWDlSE,32.653353912636504,47.983567017160695,98.26666666666667,155
v_GKK32IWDlSE,55.49537143837754,80.17701453666146,98.26666666666667,155
v_3tRTl23mhVQ,22.06362875,55.437591542901714,67.1,155
v_P2HtcvFg3z8,0.4325475819032762,67.63623868954758,92.43333333333334,155
v_3GgQdXjJfEU,0.20159438377535105,6.697413416536663,7.033333333333333,155
v_8im-T1bsyHs,2.171409854914197,16.703152730109206,106.93333333333334,155
v_8im-T1bsyHs,20.37784633073323,28.562391168486748,106.93333333333334,155
v_8im-T1bsyHs,38.41725127925117,58.96212913728549,106.93333333333334,155
v_8im-T1bsyHs,71.65652521216849,98.38156958034322,106.93333333333334,155
v_PmWF-HawRw0,4.8146450858034315,9.988592043681749,92.2,155
v_PmWF-HawRw0,18.75555772230889,25.7978744149766,92.2,155
v_PmWF-HawRw0,32.409028861154454,35.71460608424337,92.2,155
v_PmWF-HawRw0,44.19413026521061,48.93691497659906,92.2,155
v__i_ERtwvcJE,3.463794056162247,27.809317993759752,31.6,0
v_qCnHgcP3tM8,0.01,127.29733229329172,138.23333333333332,0
v_jJ5t3ZUxP7Y,8.555595457953787,14.844807897496366,36.333333333333336,0
v_lSX_yj2ohls,0.01,32.337954005695885,237.46666666666667,0
v_lSX_yj2ohls,41.217941220649145,52.317925239340745,237.46666666666667,0
v_lSX_yj2ohls,80.43788475335944,212.8976940430791,237.46666666666667,0
v_m1pNOYN-DoI,3.3259408871441267,8.368498907760356,68.93333333333334,0
v_m1pNOYN-DoI,16.415134047041573,17.70259566932657,68.93333333333334,0
v_m1pNOYN-DoI,26.822115003654424,28.10957660241025,68.93333333333334,0
v_m1pNOYN-DoI,34.97603846244136,41.62792338934649,68.93333333333334,0
v_7ezC4N3ArmQ,0.01,111.71120181405895,111.63333333333334,0
v_PmyAt4zuLRY,0.01,15.180879250628085,15.433333333333334,0
v_5laHmakSAAg,17.67765114820593,166.5120688798752,182.7,0
v_MbEoZXWVc-I,13.73624354420358,17.12570690860585,114.63333333333334,0
v_MbEoZXWVc-I,23.54784802010488,99.00800608021851,114.63333333333334,0
v_vZVnMzH4pkc,2.405964037200944,48.66609,70.03333333333333,0
v_wsrSku74OpM,0.20000000000000004,157.4160218408736,169.76666666666668,0
v_tIAdhrfT70I,25.400477379095157,29.713765990639626,153.6,0
v_tIAdhrfT70I,74.28441497659907,86.50539937597506,153.6,0
v_tIAdhrfT70I,120.54814820592823,123.42404836193451,153.6,0
